SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,FORECAST_ACTUAL_INDICATOR,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,SCOTTISH_TRANSFER,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,datetime
2026-02-22,37,34377,A,35499,31830,3768,6417,0,22533,0,0,3749,1501,992,1048,-166,0,997,547,997,544,-356,2026-02-22 18:00:00
2026-02-22,39,32645,A,33840,30322,3908,6417,0,22533,0,1,4407,1501,992,1068,-233,0,997,192,997,924,-361,2026-02-22 19:00:00
2026-02-22,41,30692,A,32243,28597,4004,6417,0,22533,0,4,5094,1502,992,1029,-173,0,997,-261,997,391,-513,2026-02-22 20:00:00
2026-02-22,43,28115,A,29980,26069,4046,6417,0,22533,0,9,4380,1502,992,749,-60,0,997,-721,997,22,-475,2026-02-22 21:00:00
2026-02-22,45,25037,A,27942,23481,4072,6417,0,22533,0,20,4670,1502,992,-245,-34,0,997,-1190,997,-639,-177,2026-02-22 22:00:00
2026-02-22,47,22130,A,27024,20825,4127,6417,0,22533,0,1207,4968,1503,992,-812,81,0,234,-1240,996,-1035,68,2026-02-22 23:00:00
2026-02-23,1,22366,A,27578,20960,4177,6417,0,22538,0,1370,5617,1504,992,-936,0,0,102,-1240,996,-1066,200,2026-02-23 00:00:00
2026-02-23,3,22559,A,27815,21327,4194,6417,0,22538,0,1462,5791,1505,992,-867,4,0,28,-1239,997,-1088,200,2026-02-23 01:00:00
2026-02-23,5,21282,A,27058,20310,4225,6417,0,22538,0,1590,5224,1456,992,-1008,0,0,-247,-1239,997,-1092,200,2026-02-23 02:00:00
2026-02-23,7,20415,A,26828,19409,4282,6417,0,22538,0,1748,4860,1167,992,-1049,0,0,-683,-1240,997,-1093,160,2026-02-23 03:00:00
2026-02-23,9,19763,A,26260,18731,4351,6417,0,22538,0,1481,4450,1176,901,-1095,75,0,-988,-1240,892,-1093,198,2026-02-23 04:00:00
2026-02-23,11,20440,A,26788,19264,4416,6417,0,22538,0,1302,5029,954,904,-1093,0,0,-1021,-1240,991,-1092,200,2026-02-23 05:00:00
2026-02-23,13,23878,A,28060,22477,4445,6417,0,22538,0,351,5208,1262,783,-849,115,0,-411,-1240,988,-731,148,2026-02-23 06:00:00
2026-02-23,15,28971,A,30785,27173,4425,6417,15,22538,0,17,5141,1493,978,94,111,0,229,-818,996,-379,123,2026-02-23 07:00:00
2026-02-23,17,31627,A,32929,29358,4389,6417,1147,22538,0,17,5116,1502,991,599,22,0,868,-618,997,248,-67,2026-02-23 08:00:00
2026-02-23,19,31436,A,33304,29097,4421,6417,3358,22538,0,12,5241,1502,991,1062,-166,0,1013,-732,998,581,-358,2026-02-23 09:00:00
2026-02-23,21,30215,A,32980,27940,4477,6417,5533,22538,0,11,5279,1502,991,1076,-436,-36,1016,-1169,997,761,-513,2026-02-23 10:00:00
2026-02-23,23,29764,A,32693,27487,4536,6417,5607,22538,0,11,5122,1502,991,1073,-451,-272,1016,-1081,998,792,-514,2026-02-23 11:00:00
2026-02-23,25,30319,A,33109,28119,4524,6417,4358,22538,0,11,5408,1502,991,1074,-451,-418,1016,-822,998,257,-488,2026-02-23 12:00:00
2026-02-23,27,31337,A,33745,29130,4319,6417,3453,22538,0,11,5242,1502,991,1073,-451,-453,1016,-379,997,234,-514,2026-02-23 13:00:00
2026-02-23,29,32549,A,34866,30275,3977,6417,1919,22538,0,11,4446,1503,991,1074,-451,-324,564,-417,998,125,-514,2026-02-23 14:00:00
2026-02-23,31,33960,A,37059,31562,3264,6417,911,22538,0,11,3997,1503,992,864,-451,-450,692,-842,998,-231,-514,2026-02-23 15:00:00
2026-02-23,33,35567,A,38634,32782,2645,6417,367,22538,0,12,2448,1503,992,457,-452,-413,713,-503,998,-573,-514,2026-02-23 16:00:00
2026-02-23,35,38259,A,40143,34970,2160,6417,12,22538,0,4,1377,1503,992,1051,-451,-133,569,-51,997,-131,-514,2026-02-23 17:00:00
2026-02-23,37,39218,A,40880,35824,1856,6417,0,22538,0,3,1311,1169,901,1075,-441,-104,938,387,933,50,-514,2026-02-23 18:00:00
2026-02-23,39,37510,A,38943,34150,1652,6417,0,22538,0,3,635,1481,986,1075,-331,0,995,444,993,101,-499,2026-02-23 19:00:00
2026-02-23,41,34706,A,36084,31483,1521,6417,0,22538,0,9,612,1502,992,1075,-45,0,997,43,997,-354,-370,2026-02-23 20:00:00
2026-02-23,43,32374,A,34010,29352,1482,6417,0,22538,0,9,505,1503,992,877,-38,0,997,-411,998,-346,-232,2026-02-23 21:00:00
2026-02-23,45,29397,A,30496,26737,1536,6417,0,22538,0,9,545,1503,992,852,-29,0,997,-461,997,129,65,2026-02-23 22:00:00
2026-02-23,47,25974,A,27380,23617,1678,6417,0,22538,0,6,1741,1503,992,855,82,0,988,-800,998,7,200,2026-02-23 23:00:00
2026-02-24,1,25091,A,26479,22905,1894,6417,0,22543,0,6,2175,1502,992,916,60,0,988,-748,998,-34,200,2026-02-24 00:00:00
2026-02-24,3,25298,A,27061,23351,2054,6417,0,22543,0,6,2815,1503,992,971,77,0,988,-1157,998,163,200,2026-02-24 01:00:00
2026-02-24,5,24225,A,26257,22483,2219,6417,0,22543,0,6,3188,1503,992,810,0,0,988,-1426,997,11,200,2026-02-24 02:00:00
2026-02-24,7,22567,A,25562,20865,2271,6417,0,22543,0,5,3272,1503,992,-96,0,0,824,-1453,997,-841,200,2026-02-24 03:00:00
2026-02-24,9,22022,A,25213,20288,2368,6417,0,22543,0,6,4158,1506,992,-235,0,0,83,-1453,998,-897,191,2026-02-24 04:00:00
2026-02-24,11,21949,A,27042,20344,2429,6417,0,22543,0,7,4765,1508,992,-1044,134,0,-909,-1453,997,-1080,200,2026-02-24 05:00:00
2026-02-24,13,25280,A,30383,23566,2466,6417,0,22543,0,7,4941,1507,992,-1062,189,0,-888,-1453,998,-1093,200,2026-02-24 06:00:00
2026-02-24,15,29523,A,34672,27435,2549,6417,23,22543,0,9,5101,1508,992,-1059,151,22,-935,-1453,998,-1093,184,2026-02-24 07:00:00
2026-02-24,17,31357,A,36270,29187,2656,6417,1137,22543,0,11,5212,1507,992,-1057,0,0,-699,-1453,997,-1093,0,2026-02-24 08:00:00
2026-02-24,19,30527,A,34997,28255,2796,6417,2635,22543,0,12,4643,1506,992,-809,0,0,-503,-1453,998,-1093,0,2026-02-24 09:00:00
2026-02-24,21,29837,A,34613,27272,2965,6417,4346,22543,0,24,4284,1507,992,-895,0,0,-711,-1453,998,-1093,44,2026-02-24 10:00:00
2026-02-24,23,29094,A,34572,26794,3164,6417,5586,22543,0,331,4351,1507,991,-1051,0,0,-950,-1453,998,-1093,82,2026-02-24 11:00:00
2026-02-24,25,27549,A,33272,25203,3326,6417,7243,22543,0,554,4367,1507,992,-1020,0,0,-958,-1453,998,-1093,-45,2026-02-24 12:00:00
2026-02-24,27,26388,A,32156,24032,3340,6417,8132,22543,0,874,4250,1507,992,-1069,0,0,-521,-1453,998,-1093,-158,2026-02-24 13:00:00
2026-02-24,29,25565,A,31092,23263,3332,6417,7627,22543,0,415,4562,1507,992,-1060,0,0,-824,-1453,998,-1093,-82,2026-02-24 14:00:00
2026-02-24,31,25834,A,31281,23644,3207,6417,5667,22543,0,15,4932,1507,992,-1059,-78,0,-903,-1453,998,-1093,-246,2026-02-24 15:00:00
2026-02-24,33,29772,A,35808,27531,3020,6417,2934,22543,0,11,4836,1507,992,-1058,-346,0,-1018,-1453,998,-1093,-457,2026-02-24 16:00:00
2026-02-24,35,34275,A,40402,31669,2936,6417,214,22543,0,8,4572,1507,992,-1057,-399,0,-1022,-1453,998,-1093,-495,2026-02-24 17:00:00
2026-02-24,37,36191,A,41783,33333,3009,6417,0,22543,0,6,4908,1231,969,-1058,-452,-167,-676,-1027,921,-1093,-513,2026-02-24 18:00:00
2026-02-24,39,35756,A,41480,33050,3074,6417,0,22543,0,8,5060,1492,991,-714,-452,-181,-912,-1250,993,-1093,-514,2026-02-24 19:00:00
2026-02-24,41,33823,A,39654,31376,3066,6417,0,22543,0,10,4766,1507,992,-747,-451,-220,-761,-1435,998,-1093,-514,2026-02-24 20:00:00
2026-02-24,43,30773,A,36198,28543,3020,6417,0,22543,0,11,4513,1507,992,-764,-432,-48,-511,-1453,999,-1093,-513,2026-02-24 21:00:00
2026-02-24,45,27754,A,32378,25804,2992,6417,0,22543,0,11,4759,1507,992,-585,-151,0,-261,-1453,997,-1093,-470,2026-02-24 22:00:00
2026-02-24,47,25070,A,29709,23288,2989,6417,0,22543,0,10,4873,1506,992,-969,-75,0,-86,-1453,997,-1093,-353,2026-02-24 23:00:00
2026-02-25,1,24752,A,29399,23049,2969,6417,0,22547,0,11,5040,1506,992,-918,-75,0,100,-1453,997,-1094,-496,2026-02-25 00:00:00
2026-02-25,3,24414,A,29314,22826,2928,6417,0,22547,0,249,5056,1504,992,-936,-75,0,523,-1453,997,-1093,-494,2026-02-25 01:00:00
2026-02-25,5,23284,A,28427,21742,2802,6417,0,22547,0,513,4768,1504,992,-895,-75,0,620,-1453,997,-1093,-514,2026-02-25 02:00:00
2026-02-25,7,22702,A,27886,21112,2701,6417,0,22547,0,348,4547,1506,992,-1077,-75,-24,211,-1453,998,-1093,-514,2026-02-25 03:00:00
2026-02-25,9,21930,A,27258,20296,2558,6417,0,22547,0,83,4143,1507,991,-1085,-75,0,-425,-1453,998,-1093,-514,2026-02-25 04:00:00
2026-02-25,11,22541,A,28136,20815,2449,6417,0,22547,0,12,4527,1508,992,-1085,-75,0,-803,-1453,998,-1093,-474,2026-02-25 05:00:00
2026-02-25,13,25883,A,31208,23856,2370,6417,0,22547,0,8,4649,1507,992,-1085,-113,-14,-664,-1348,997,-1093,-400,2026-02-25 06:00:00
2026-02-25,15,30447,A,35110,28143,2340,6417,50,22547,0,7,4098,1504,992,-1016,-300,-222,253,-911,998,-1093,-514,2026-02-25 07:00:00
2026-02-25,17,31753,A,35582,29263,2341,6417,1336,22547,0,7,3813,1504,991,-337,-451,-507,413,-446,998,-954,-527,2026-02-25 08:00:00
2026-02-25,19,31732,A,34898,29030,2300,6417,3652,22547,0,60,3169,1503,991,713,-451,-530,989,-798,999,-213,-514,2026-02-25 09:00:00
2026-02-25,21,29905,A,33096,27106,2292,6417,5830,22547,0,67,2776,1503,992,851,-451,-530,1002,-1029,999,92,-514,2026-02-25 10:00:00
2026-02-25,23,28184,A,31565,25335,2330,6417,8033,22547,0,66,2531,1503,992,1049,-451,-530,1015,-1220,998,251,-514,2026-02-25 11:00:00
2026-02-25,25,27352,A,30694,24477,2445,6417,7886,22547,0,9,2473,1503,992,1074,-451,-530,1016,-1239,998,433,-513,2026-02-25 12:00:00
2026-02-25,27,27001,A,30578,24208,2576,6417,7730,22547,0,55,1867,1503,991,963,-451,-529,507,-1429,998,178,-513,2026-02-25 13:00:00
2026-02-25,29,27409,A,30590,24648,2649,6417,6011,22547,0,41,2085,1503,992,638,-364,-356,835,-1054,999,-259,-507,2026-02-25 14:00:00
2026-02-25,31,27980,A,31897,25474,2621,6417,3801,22547,0,7,2080,1504,992,-625,-452,-90,671,-590,998,-1045,-508,2026-02-25 15:00:00
2026-02-25,33,30663,A,35204,28070,2470,6417,1503,22547,0,5,2409,1507,992,-932,-452,-216,-599,-134,998,-1095,-508,2026-02-25 16:00:00
2026-02-25,35,34330,A,38276,31638,2407,6417,114,22547,0,4,2999,1507,992,-760,-451,-430,-579,318,998,-614,-508,2026-02-25 17:00:00
2026-02-25,37,36165,A,39449,33249,2454,6417,0,22547,0,0,2819,1270,945,-466,-451,-468,-456,768,969,-335,-508,2026-02-25 18:00:00
2026-02-25,39,35433,A,37285,32525,2408,6417,0,22547,0,6,2405,1460,989,456,-452,-286,498,573,996,631,-508,2026-02-25 19:00:00
2026-02-25,41,33564,A,35087,30767,2471,6417,0,22547,0,6,2322,1502,992,827,-431,-24,475,143,998,42,-462,2026-02-25 20:00:00
2026-02-25,43,30442,A,31682,27801,2593,6417,0,22547,0,4,1998,1502,992,858,-188,-40,974,5,998,-45,-363,2026-02-25 21:00:00
2026-02-25,45,26942,A,28442,24705,2780,6417,0,22547,0,4,2368,1503,992,889,-173,0,997,-409,998,490,-314,2026-02-25 22:00:00
2026-02-25,47,24080,A,25252,22132,2968,6417,0,22547,0,138,2698,1503,992,386,-10,47,997,-53,997,32,-371,2026-02-25 23:00:00
2026-02-26,1,23754,A,24783,21946,3091,6417,0,22552,0,268,2438,1503,992,400,0,0,997,-7,997,258,-154,2026-02-26 00:00:00
2026-02-26,3,23869,A,25744,22438,3180,6417,0,22552,0,1089,2748,1503,992,450,0,0,997,-123,997,304,-63,2026-02-26 01:00:00
2026-02-26,5,22271,A,25892,21030,3345,6417,0,22552,0,1822,3328,1503,991,-113,-68,0,997,-545,997,-330,-143,2026-02-26 02:00:00
2026-02-26,7,20945,A,25593,19784,3361,6417,0,22552,0,1803,3677,1468,992,-841,-32,0,778,-856,997,-414,-102,2026-02-26 03:00:00
2026-02-26,9,20089,A,25121,18962,3375,6417,0,22552,0,1787,4144,1134,922,-1071,0,0,388,-908,964,-666,20,2026-02-26 04:00:00
2026-02-26,11,20711,A,25516,19465,3387,6417,0,22552,0,1781,4139,1253,839,-1086,68,92,-229,-495,916,-614,185,2026-02-26 05:00:00
2026-02-26,13,24252,A,27317,22852,3386,6417,0,22552,0,1303,4369,1345,908,-1084,200,92,191,-38,955,-40,200,2026-02-26 06:00:00
2026-02-26,15,28478,A,30444,26742,3490,6417,65,22552,0,413,4309,1495,986,-916,200,38,764,412,995,-37,200,2026-02-26 07:00:00
2026-02-26,17,30989,A,32005,28971,3674,6417,718,22552,0,416,4451,1503,991,585,196,0,989,861,998,916,200,2026-02-26 08:00:00
2026-02-26,19,32041,A,33052,29845,3908,6417,1100,22552,0,411,4475,1502,991,998,191,0,1016,537,997,989,200,2026-02-26 09:00:00
2026-02-26,21,31806,A,33053,29530,4259,6417,1782,22552,0,647,4963,1503,991,1074,151,0,1017,92,997,989,200,2026-02-26 10:00:00
2026-02-26,23,31275,A,32757,29195,4609,6417,2278,22552,0,667,5173,1502,991,1074,-68,-52,1016,-95,997,989,16,2026-02-26 11:00:00
2026-02-26,25,30876,A,33093,28968,4942,6417,2889,22552,0,986,4925,1503,991,1073,-199,0,1016,-432,998,989,0,2026-02-26 12:00:00
2026-02-26,27,30957,A,33065,29173,5103,6417,2276,22552,0,444,4915,1503,991,1059,-234,0,1016,-663,998,989,-167,2026-02-26 13:00:00
2026-02-26,29,30660,A,33408,29139,5123,6417,1808,22552,0,413,5040,1503,991,800,-379,-14,997,-960,998,570,-382,2026-02-26 14:00:00
2026-02-26,31,31332,A,34074,29554,5106,6417,1034,22552,0,169,5473,1503,992,353,-93,-21,997,-574,998,-915,-370,2026-02-26 15:00:00
2026-02-26,33,32863,A,35893,30738,4934,6417,463,22552,0,347,5066,1503,991,-513,-65,0,997,-118,997,-1020,-367,2026-02-26 16:00:00
2026-02-26,35,35734,A,38022,33152,4755,6417,18,22552,0,420,4285,1502,991,-3,-367,-41,862,334,997,-353,-504,2026-02-26 17:00:00
2026-02-26,37,36507,A,38555,33955,4512,6417,0,22552,0,166,4530,1502,992,158,-451,-318,992,783,997,567,-513,2026-02-26 18:00:00
2026-02-26,39,36348,A,38461,33827,4250,6417,0,22552,0,160,4481,1502,992,879,-451,-390,997,1232,998,1341,-512,2026-02-26 19:00:00
2026-02-26,41,34211,A,36283,31656,3925,6417,0,22552,0,3,3945,1502,992,882,-451,-505,996,915,998,1299,-513,2026-02-26 20:00:00
2026-02-26,43,31161,A,33244,28854,3637,6417,0,22552,0,6,4173,1502,992,344,-451,-512,997,490,998,704,-514,2026-02-26 21:00:00
2026-02-26,45,28442,A,30240,26404,3382,6417,0,22552,0,19,4515,1502,992,-162,-313,-337,997,42,997,488,-367,2026-02-26 22:00:00
2026-02-26,47,25637,A,28652,23816,3152,6417,0,22552,0,974,4519,1502,992,428,-272,-336,997,-412,997,207,-421,2026-02-26 23:00:00
2026-02-27,1,25364,A,29174,23539,2957,6417,0,22559,0,1181,4189,1502,992,893,-272,-527,997,-717,997,407,-513,2026-02-27 00:00:00
2026-02-27,3,25291,A,29003,23686,2745,6417,0,22559,0,1220,4052,1501,992,1038,-271,-528,997,-579,997,309,-514,2026-02-27 01:00:00
2026-02-27,5,24191,A,27799,22658,2490,6417,0,22559,0,853,3850,1502,992,1071,-326,-527,997,-788,998,15,-514,2026-02-27 02:00:00
2026-02-27,7,22764,A,26403,21267,2268,6417,0,22559,0,987,3531,1502,992,708,-358,-527,963,-654,997,274,-513,2026-02-27 03:00:00
2026-02-27,9,21973,A,25263,20466,2038,6417,0,22559,0,377,3402,1502,992,682,-395,-528,995,-876,997,645,-514,2026-02-27 04:00:00
2026-02-27,11,22923,A,25519,21132,1835,6417,0,22559,0,16,3135,1502,992,226,-451,-509,997,-506,997,1107,-514,2026-02-27 05:00:00
2026-02-27,13,26179,A,28265,24108,1658,6417,0,22559,0,13,2976,1502,992,-97,-392,-417,997,-53,996,1116,-514,2026-02-27 06:00:00
2026-02-27,15,31677,A,33780,29023,1482,6417,5,22559,0,9,2119,1502,992,717,-452,-528,997,44,998,785,-514,2026-02-27 07:00:00
2026-02-27,17,34316,A,36418,31263,1318,6417,501,22559,0,9,1886,1502,992,1071,-452,-527,997,452,998,974,-514,2026-02-27 08:00:00
2026-02-27,19,34417,A,36519,31296,1184,6417,1685,22559,0,9,1526,1502,992,1076,-452,-527,1016,901,998,993,-514,2026-02-27 09:00:00
2026-02-27,21,33675,A,35777,30699,1133,6417,2884,22559,0,9,804,1502,992,1075,-452,-527,1017,1350,998,983,-514,2026-02-27 10:00:00
2026-02-27,23,33131,A,35235,30312,1117,6417,3383,22559,0,9,960,1502,992,1076,-452,-529,1017,1397,998,866,-514,2026-02-27 11:00:00
2026-02-27,25,32759,A,34882,29953,1125,6417,3245,22559,0,14,1357,1502,992,1075,-451,-528,1016,1214,998,854,-530,2026-02-27 12:00:00
2026-02-27,27,32635,A,34737,29694,1074,6417,3380,22559,0,13,1677,1502,992,869,-452,-528,1016,905,998,766,-509,2026-02-27 13:00:00
2026-02-27,29,32109,A,34142,29209,1052,6417,3025,22559,0,10,1342,1502,992,1002,-452,-529,997,470,998,973,-442,2026-02-27 14:00:00
2026-02-27,31,32013,A,33890,29106,1010,6417,1960,22559,0,9,1290,1502,991,753,-451,-516,996,161,997,724,-301,2026-02-27 15:00:00
2026-02-27,33,33220,A,35307,30205,1045,6417,1148,22559,0,6,1329,1503,991,657,-452,-528,997,532,998,-191,-310,2026-02-27 16:00:00
2026-02-27,35,35363,A,37604,32226,1126,6417,123,22559,0,6,1308,1502,991,395,-452,-528,997,982,997,-142,-513,2026-02-27 17:00:00
2026-02-27,37,37110,A,39213,33811,1267,6417,0,22559,0,6,448,1502,992,769,-452,-531,997,1355,997,1121,-514,2026-02-27 18:00:00
2026-02-27,39,35816,A,37924,32591,1427,6417,0,22559,0,11,437,1503,992,1034,-452,-531,997,1397,998,972,-514,2026-02-27 19:00:00
2026-02-27,41,33939,A,36041,30840,1492,6417,0,22559,0,6,997,1502,992,1050,-451,-531,997,1085,997,976,-514,2026-02-27 20:00:00
2026-02-27,43,31604,A,33707,28701,1544,6417,0,22559,0,6,1010,1502,992,1055,-452,-531,997,647,998,829,-514,2026-02-27 21:00:00
2026-02-27,45,28646,A,30750,26058,1541,6417,0,22559,0,8,1120,1502,992,1066,-452,-530,997,336,997,859,-514,2026-02-27 22:00:00
2026-02-27,47,25899,A,28127,23474,1537,6417,0,22559,0,132,1276,1502,992,1055,-451,-531,997,125,997,967,-514,2026-02-27 23:00:00
2026-02-28,1,25243,A,27347,22820,1561,6417,0,22760,0,9,1029,1502,992,1049,-451,-530,997,68,997,940,-514,2026-02-28 00:00:00
2026-02-28,3,25219,A,27423,22870,1543,6417,0,22760,0,109,1115,1502,992,1031,-451,-530,997,49,998,937,-514,2026-02-28 01:00:00
2026-02-28,5,24439,A,26695,22187,1489,6417,0,22760,0,123,541,1502,992,1015,-452,-531,997,-36,997,883,-514,2026-02-28 02:00:00
2026-02-28,7,23416,A,26049,21244,1419,6417,0,22760,0,123,391,1502,992,995,-451,-531,997,-414,997,824,-514,2026-02-28 03:00:00
2026-02-28,9,22888,A,25715,20717,1379,6417,0,22760,0,123,146,1502,992,1032,-452,-531,997,-607,997,787,-514,2026-02-28 04:00:00
2026-02-28,11,22385,A,24980,20124,1350,6417,0,22760,0,123,-369,1502,992,1051,-452,-531,997,-375,998,497,-514,2026-02-28 05:00:00
2026-02-28,13,23151,A,25274,20887,1311,6417,0,22760,0,27,38,1502,992,1071,-452,-530,997,63,997,422,-514,2026-02-28 06:00:00
2026-02-28,15,24966,A,27073,22432,1287,6417,54,22760,0,11,-80,1502,992,1072,-452,-530,997,512,998,835,-514,2026-02-28 07:00:00
2026-02-28,17,26935,A,29041,24176,1181,6417,898,22760,0,13,276,1502,992,1070,-451,-528,997,961,997,658,-514,2026-02-28 08:00:00
2026-02-28,19,28780,A,30628,25809,1152,6417,2404,22760,0,8,353,1502,992,1072,-452,-274,1016,1357,997,820,-514,2026-02-28 09:00:00
2026-02-28,21,27959,A,29375,24886,1163,6417,4284,22760,0,8,-409,1502,992,1072,-302,-7,1016,1047,997,965,-499,2026-02-28 10:00:00
2026-02-28,23,27125,A,28341,24108,1120,6417,5713,22760,0,146,-710,1502,992,1072,-19,0,1016,604,997,987,-451,2026-02-28 11:00:00
2026-02-28,25,26498,A,27947,23573,1069,6417,6838,22760,0,430,-815,1502,992,1071,0,0,1016,155,997,988,-419,2026-02-28 12:00:00
2026-02-28,27,26278,A,27355,23469,1016,6417,7183,22760,0,25,-649,1503,992,1070,0,0,1016,7,997,988,-452,2026-02-28 13:00:00
2026-02-28,29,26554,A,27676,23726,1007,6417,5117,22760,0,10,-428,1502,992,1070,-1,0,997,-7,998,988,-504,2026-02-28 14:00:00
2026-02-28,31,27535,A,28686,24848,910,6417,3906,22760,0,66,512,1503,992,1072,-8,0,997,288,997,988,-477,2026-02-28 15:00:00
2026-02-28,33,30020,A,31285,27241,821,6417,2476,22760,0,8,886,1503,992,1070,-235,0,997,723,998,988,-422,2026-02-28 16:00:00
2026-02-28,35,33554,A,35257,30499,798,6417,319,22760,0,5,1857,1503,992,1068,-451,-139,997,1173,997,988,-508,2026-02-28 17:00:00
2026-02-28,37,35408,A,37330,32233,936,6417,0,22760,0,0,2234,1503,992,1069,-451,-358,958,1378,997,991,-513,2026-02-28 18:00:00
2026-02-28,39,34795,A,36895,31708,1196,6417,0,22760,0,3,2499,1504,992,1070,-452,-531,771,1378,997,992,-514,2026-02-28 19:00:00
2026-02-28,41,33149,A,35252,30292,1459,6417,0,22760,0,7,2711,1503,992,648,-451,-531,988,974,997,991,-514,2026-02-28 20:00:00
2026-02-28,43,30777,A,33065,28264,1706,6417,0,22760,0,9,2840,1503,992,-371,-430,-364,997,526,997,991,-514,2026-02-28 21:00:00
2026-02-28,45,27692,A,29321,25513,1924,6417,0,22760,0,11,2976,1503,992,173,-444,-60,997,76,997,991,-514,2026-02-28 22:00:00
2026-02-28,47,25190,A,27227,23180,2126,6417,0,22760,0,14,3243,1504,992,-484,-375,-50,849,433,997,991,-514,2026-02-28 23:00:00
2026-03-01,1,24615,A,26853,22745,2308,6417,0,22760,0,12,3422,1504,992,-644,-433,-51,886,768,997,991,-498,2026-03-01 00:00:00
2026-03-01,3,24661,A,26195,22781,2443,6417,0,22760,0,13,4131,1504,992,-545,-153,0,467,400,996,990,-223,2026-03-01 01:00:00
2026-03-01,5,22956,A,24403,21305,2565,6417,0,22760,0,11,4550,1363,852,-752,-8,0,384,-52,892,737,-24,2026-03-01 02:00:00
2026-03-01,7,21990,A,23880,20443,2695,6417,0,22760,0,17,4720,1267,843,-765,0,0,265,-508,764,271,68,2026-03-01 03:00:00
2026-03-01,9,21128,A,24040,19648,2754,6417,0,22760,0,296,4968,1076,843,-1043,8,0,33,-973,712,134,190,2026-03-01 04:00:00
2026-03-01,11,20795,A,25278,19282,2849,6417,0,22760,0,767,5085,1482,983,-1055,0,0,286,-1406,980,-655,152,2026-03-01 05:00:00
2026-03-01,13,21230,A,25943,19695,3011,6417,0,22760,0,1081,5234,1364,864,-1055,0,0,159,-1451,997,-526,200,2026-03-01 06:00:00
2026-03-01,15,22556,A,27259,21047,3146,6417,84,22760,0,1462,5550,1355,983,-932,77,0,215,-1452,996,-257,200,2026-03-01 07:00:00
2026-03-01,17,24397,A,28213,22707,3335,6417,1160,22760,0,1619,5382,1495,992,434,0,0,777,-1262,992,-335,37,2026-03-01 08:00:00
2026-03-01,19,25444,A,29163,23557,3510,6417,2849,22760,0,1756,5144,1502,992,900,0,0,940,-1239,996,436,-124,2026-03-01 09:00:00
2026-03-01,21,25385,A,29305,23527,3688,6417,4261,22760,0,1802,5177,1502,992,1041,0,0,1014,-1239,996,603,-279,2026-03-01 10:00:00
2026-03-01,23,25421,A,28664,23507,3878,6417,4173,22760,0,1461,4952,1263,768,950,0,0,950,-818,997,399,-364,2026-03-01 11:00:00
2026-03-01,25,26871,A,30135,24879,3969,6417,4050,22760,0,1703,5254,1489,977,935,0,0,1014,-717,997,479,-244,2026-03-01 12:00:00
2026-03-01,27,27418,A,30542,25399,4021,6417,3744,22760,0,1745,5287,1502,992,1040,-12,0,1016,-678,996,804,-89,2026-03-01 13:00:00
2026-03-01,29,27305,A,29662,25394,3963,6417,3553,22760,0,973,5585,1502,992,636,0,0,795,-784,996,298,69,2026-03-01 14:00:00
2026-03-01,31,27745,A,30008,25742,3898,6417,2491,22760,0,258,5726,1502,992,-503,165,57,866,-392,996,-510,200,2026-03-01 15:00:00
2026-03-01,33,30630,A,32342,28636,3981,6417,1187,22760,0,154,5612,1502,992,94,186,0,812,-233,996,-725,200,2026-03-01 16:00:00
2026-03-01,35,33147,A,33983,31053,4209,6417,49,22760,0,158,5747,1502,992,325,115,0,580,-27,997,-51,199,2026-03-01 17:00:00
2026-03-01,37,34652,A,35343,32489,4454,6417,0,22760,0,91,5775,1502,992,851,54,0,716,149,996,830,200,2026-03-01 18:00:00
2026-03-01,39,32921,A,33902,30959,4670,6417,0,22760,0,4,5684,1503,992,437,-136,0,604,-241,997,143,55,2026-03-01 19:00:00
2026-03-01,41,29941,A,32617,28296,4895,6417,0,22760,0,7,5788,1502,992,-318,-220,0,981,-699,997,-613,-219,2026-03-01 20:00:00
2026-03-01,43,27429,A,32306,26010,5042,6417,0,22760,0,281,5734,1504,992,-716,-345,-219,282,-1168,997,-1065,-483,2026-03-01 21:00:00
2026-03-01,45,24520,A,30374,23379,5113,6417,0,22760,0,413,5982,1466,992,-880,-381,-506,-230,-1238,990,-1092,-514,2026-03-01 22:00:00
2026-03-01,47,22012,A,29408,21065,5120,6417,0,22760,0,1002,6036,1505,992,-1057,-381,-529,-982,-1239,997,-1092,-514,2026-03-01 23:00:00
2026-03-02,1,21296,A,29033,20387,5106,6417,0,22764,0,1302,5645,1507,992,-1058,-381,-529,-1022,-1239,998,-1092,-514,2026-03-02 00:00:00
2026-03-02,3,22076,A,30064,21241,5087,6417,0,22764,0,1555,6002,1507,992,-1057,-381,-529,-1022,-1239,997,-1092,-513,2026-03-02 01:00:00
2026-03-02,5,21102,A,29099,20304,4966,6417,0,22764,0,1551,5851,1392,992,-1056,-394,-529,-1022,-1239,998,-1092,-514,2026-03-02 02:00:00
